"";"metric";"method";"mean_dist";"sd_dist";"min_dist";"max_dist";"setting";"min_node_size";"covered_effect_vars";"covered_noise_vars";"effect_var_fdr";"time";"mse_val_dat_rf";"mse_val_dat_tree";"mse_rf_pred";"probs_quantiles";"number_splits";"imp.num.var";"epsilon";"method_short";"scenario";"rel_MSE"
"1898";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0,0119047619047619;0,2;316,27065;6,72063338983805;8,02443930738441;2,12044626750666;"No quantiles";35;"20";0,05;"ART";"Scenario 4";1,19400045232608
"1899";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0;0;17,6339666666667;6,29373927524654;8,58138220114639;0,985951300793911;"No quantiles";5;"20";0,05;"ART";"Scenario 4";1,36347913789458
"1900";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0;0;17,7373833333333;6,32562464330146;8,12165885429034;1,63363827154776;"No quantiles";5;"20";0,05;"ART";"Scenario 4";1,28392993771624
"1901";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0238095238095238;0,181818181818182;82,3829166666667;6,94071758076552;8,35567170963708;1,3737118112095;"No quantiles";11;"25";0,05;"ART";"Scenario 4";1,20386280127472
"1902";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,25;47,9486666666667;6,71262269084616;8,72785688369035;1,28296944180758;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,30021562147271
"1903";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;32,9586166666667;7,11430641851162;8,65035516087111;1,37693193499444;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,21590983744566
"1904";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0;0;93,1135;5,99861149102537;6,63020075588931;1,83967234957223;"No quantiles";12;"25";0,05;"ART";"Scenario 4";1,10528924332054
"1905";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,266666666666667;0,0119047619047619;0,2;22,82245;6,37404061611839;9,30494105099422;0,972801044228014;"No quantiles";5;"25";0,05;"ART";"Scenario 4";1,45981828660839
"1906";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;223,46685;6,62384967192963;8,61034294690344;2,19652739463086;"No quantiles";20;"25";0,05;"ART";"Scenario 4";1,29990011448963
"1907";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0,0238095238095238;0,173913043478261;266,532733333333;6,52529316583312;7,99312516225956;1,9242445862897;"No quantiles";23;"25";0,05;"ART";"Scenario 4";1,22494498854275
"1908";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;45,87025;6,50676717259823;7,60585282711363;1,77189702927784;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,16891424348853
"1909";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;46,1833166666667;6,95667021740087;8,8575405624155;1,14313260143789;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,27324428003788
"1910";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;47,43745;6,82202406868568;7,99217387548132;1,74688439935101;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,17152531199162
"1911";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0;0;75,5012666666667;6,77627871693751;7,60926403516893;2,4165809563858;"No quantiles";13;"25";0,05;"ART";"Scenario 4";1,12292666122917
"1912";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,111111111111111;57,2174666666667;6,3374041101174;7,48426047843408;1,91391754721705;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,18096626763721
"1913";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;163,315666666667;6,86991135736363;6,91949646591968;1,6715233900498;"No quantiles";17;"25";0,05;"ART";"Scenario 4";1,00721772174002
"1914";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;46,72055;6,209330795448;7,39978243192523;1,72501185606106;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,19171979649561
"1915";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0;0;33,3998833333333;6,26449047929651;7,58179499299721;1,74050724645206;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,21028119015493
"1916";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0;0;57,0402333333333;6,55033960103697;8,7415537896163;1,62346685215586;"No quantiles";11;"25";0,05;"ART";"Scenario 4";1,33451917336201
"1917";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0,0119047619047619;0,111111111111111;40,9935833333333;6,3162984130475;8,19792849780127;1,86150744560225;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,29790075796085
"1918";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;46,2849166666667;6,71130878849768;8,86975509848476;1,5209820636779;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,32161332133702
"1919";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0238095238095238;0,416666666666667;92,69835;6,13978960096715;7,76785573850402;1,74924694886106;"No quantiles";12;"25";0,05;"ART";"Scenario 4";1,2651664378337
"1920";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,125;47,9040833333333;6,78220896736226;8,78796294975092;1,08419706864894;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,29573756751537
"1921";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;33,50895;6,06238638931169;8,47080969807694;1,30522206993302;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,39727314527682
"1922";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,266666666666667;0;0;22,6455;6,84607217927145;8,89522129534429;1,11805625442146;"No quantiles";5;"25";0,05;"ART";"Scenario 4";1,29931748635039
"1923";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,266666666666667;0;0;16,7903166666667;7,0961187115574;8,50140331522639;1,19645151355167;"No quantiles";4;"25";0,05;"ART";"Scenario 4";1,19803566721343
"1924";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;40,4822;6,91241290940277;7,56342226042227;1,93440973275051;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,09417975453028
"1925";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;33,45555;6,17850826637598;7,70914920884641;1,7256076662995;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,24773632671179
"1926";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,210526315789474;199,437033333333;7,29351845325631;9,2576058311754;1,27406631626106;"No quantiles";19;"25";0,05;"ART";"Scenario 4";1,26929216543522
"1927";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,6;0;0;203,966016666667;6,36962389676763;7,53955622801642;2,39656778761473;"No quantiles";19;"25";0,05;"ART";"Scenario 4";1,18367369097609
"1928";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,125;33,3246333333333;6,81263715793603;9,07587433379196;1,32822698478257;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,33221161253531
"1929";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0;0;47,3047;6,46932118537399;9,11740397122287;1,36764306379841;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,4093293113713
"1930";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,125;33,52245;6,04990152670346;8,54635105063464;1,2231457029131;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,41264300136328
"1931";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;46,92835;6,35186792012686;7,35956537347563;1,68815355085459;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,15864584497353
"1932";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,266666666666667;0,0119047619047619;0,2;22,8438833333333;6,44449585849313;8,50641426185051;1,40340010537718;"No quantiles";5;"25";0,05;"ART";"Scenario 4";1,31995030311642
"1933";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,25;47,5046;6,47181447383509;8,12689128286874;1,38541586369743;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,25573613330928
"1934";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,6;0;0;56,8247666666667;6,9112492586199;8,94993139425917;1,07414699788613;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,29498026468899
"1935";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,125;47,8481333333333;6,53412831972623;8,59264597166724;1,36038984365112;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,31504089776236
"1936";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,1;69,3535166666667;6,65409937611775;6,6823788605868;1,8881250688748;"No quantiles";10;"25";0,05;"ART";"Scenario 4";1,00424993419403
"1937";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;46,15155;6,67300418880595;8,47151856188275;1,53970566968896;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,26952094172125
"1938";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0,0119047619047619;0,125;46,8376333333333;6,10122744651254;8,18224373851675;1,62264937232915;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,3410815791163
"1939";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,125;45,81985;5,91706712032485;8,09414924647188;1,58257839930433;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,36793263991697
"1940";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;58,4491833333333;6,75001059167992;7,96433667706476;1,37067751076009;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,17989987851006
"1941";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,125;46,80665;6,32317442580173;8,41906363780616;1,40815663930434;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,3314615525158
"1942";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;89,6853666666667;6,67928064422503;8,02082714728163;1,41093349162623;"No quantiles";12;"25";0,05;"ART";"Scenario 4";1,20085194417104
"1943";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0476190476190476;0,454545454545455;80,3308;6,94877183457699;8,87258424552635;1,47721311198121;"No quantiles";11;"25";0,05;"ART";"Scenario 4";1,27685646568168
"1944";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;26,8199;6,25899727219245;7,72114865615154;1,3328222827211;"No quantiles";7;"25";0,05;"ART";"Scenario 4";1,23360792797517
"1945";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0;0;46,7432833333333;6,93530344671344;8,31178119116498;1,79785137680506;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,19847404731855
"1946";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0238095238095238;0,263157894736842;207,091466666667;6,20168701123294;8,26717728295291;2,27078521589294;"No quantiles";19;"25";0,05;"ART";"Scenario 4";1,33305296897099
"1947";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,266666666666667;0,0238095238095238;0,285714285714286;38,1709;6,55393935701737;9,03754345999584;1,23893770490314;"No quantiles";7;"25";0,05;"ART";"Scenario 4";1,37894828860741
"1948";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;46,7582166666667;6,76517000743574;8,84904722114846;1,86451438101614;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,30803028030667
"1949";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,125;47,4787333333333;6,31827364037917;7,88645043056621;1,29199368842936;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,24819703600127
"1950";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,25;47,7104166666667;6,27402429095533;8,20315062415079;1,45254386564025;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,30747830160245
"1951";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;47,3973166666667;6,62446283913463;8,7742018843075;1,58187744079744;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,32451522446063
"1952";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,2;0,0238095238095238;0,428571428571429;38,5073833333333;6,65641380505155;8,9192162513277;1,09572901575305;"No quantiles";7;"25";0,05;"ART";"Scenario 4";1,33994317549172
"1953";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;46,9675;6,47001525113203;8,29846558128613;1,33758253576887;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,28260371253904
"1954";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0,0119047619047619;0,125;48,14945;6,41555938618449;8,58695861893222;1,4249968806571;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,3384582858704
"1955";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,125;47,5925166666667;6,72561979618296;8,39687680599909;1,24579696363835;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,24849115181394
"1956";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0238095238095238;0,25;46,6215666666667;6,27158035385325;9,14323975660569;1,00183272587492;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,45788449493246
"1957";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;47,5107;6,38920851780225;7,58595466955943;1,6703114809015;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,18730741819158
"1958";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;46,89505;6,42719328402809;7,74016333035436;1,68374874297159;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,20428357889735
"1959";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0,0119047619047619;0,0909090909090909;81,7067333333333;6,85383957410535;8,03109218265884;1,6147084169973;"No quantiles";11;"25";0,05;"ART";"Scenario 4";1,17176541642458
"1960";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0,0119047619047619;0,125;32,95365;6,3124795813803;8,47331309316817;1,21904138539914;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,34231136654471
"1961";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,111111111111111;56,343;6,61947834798131;8,13696020736618;1,7217941339049;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,22924493133929
"1962";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;57,4334333333333;6,84466757732134;7,90793586181438;1,62099377138168;"No quantiles";9;"25";0,05;"ART";"Scenario 4";1,15534257470969
"1963";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0;0;165,953283333333;6,26279450460031;6,68695574401349;2,18603891929812;"No quantiles";17;"25";0,05;"ART";"Scenario 4";1,06772715264753
"1964";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0119047619047619;0,25;47,7652;6,62347725224158;9,39609697987242;1,23496813470127;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,41860485392208
"1965";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,333333333333333;0,0238095238095238;0,375;33,2233;6,91929711919293;9,06159392930685;1,53200623448342;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,30961191190526
"1966";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;32,9921166666667;7,12167721309326;8,6194704915134;1,22181058975214;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,21031468200587
"1967";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;45,8956333333333;6,62380961969382;8,30143591536294;1,65694012995497;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,25327211861302
"1968";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;33,5565333333333;6,11183247938648;8,08197104038321;1,35918155488569;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,32234825932181
"1969";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,533333333333333;0;0;211,924483333333;6,556973237517;6,54510483263034;2,68234922268462;"No quantiles";19;"25";0,05;"ART";"Scenario 4";0,998189956790009
"1970";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;33,4992166666667;6,50222349484424;8,08662552464352;1,19714362676829;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,2436708044649
"1971";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;33,4694166666667;6,06994533247798;9,30941396898462;1,88437020003314;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,5336899196066
"1972";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0;0;47,7652666666667;5,83578075620869;8,25019585410703;1,49283115642796;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,413726148867
"1973";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;33,5508833333333;6,1775964994945;8,42784564703113;1,50652002197062;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,36425965142281
"1974";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,466666666666667;0,0119047619047619;0,125;33,11175;6,35435264362057;8,51340193574999;1,70464896610049;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,33977486192822
"1975";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 4";100;0,4;0;0;32,9544833333333;6,50873605281207;8,32924722660508;1,28300892644813;"No quantiles";8;"25";0,05;"ART";"Scenario 4";1,27970271939457
